2025-08-18 18:12:29,486 | INFO | [列表] 岳阳 第 3/10 頁 → https://sou.zhaopin.com/?kw=%E5%AE%A4%E5%86%85%E8%AE%BE%E8%AE%A1&p=3
2025-08-18 18:12:32,364 | INFO | [列表] 岳阳 本頁卡片數：0
2025-08-18 18:12:32,364 | INFO | [列表] 岳阳 第 4/10 頁 → https://sou.zhaopin.com/?kw=%E5%AE%A4%E5%86%85%E8%AE%BE%E8%AE%A1&p=4
2025-08-18 18:12:35,239 | INFO | [列表] 岳阳 本頁卡片數：0
2025-08-18 18:12:35,239 | INFO | [列表] 岳阳 第 5/10 頁 → https://sou.zhaopin.com/?kw=%E5%AE%A4%E5%86%85%E8%AE%BE%E8%AE%A1&p=5
2025-08-18 18:12:38,349 | INFO | [列表] 岳阳 本頁卡片數：0
2025-08-18 18:12:38,350 | INFO | [列表] 岳阳 第 6/10 頁 → https://sou.zhaopin.com/?kw=%E5%AE%A4%E5%86%85%E8%AE%BE%E8%AE%A1&p=6
2025-08-18 18:12:41,412 | INFO | [列表] 岳阳 本頁卡片數：0
2025-08-18 18:12:41,412 | INFO | [列表] 岳阳 第 7/10 頁 → https://sou.zhaopin.com/?kw=%E5%AE%A4%E5%86%85%E8%AE%BE%E8%AE%A1&p=7
2025-08-18 18:12:44,108 | INFO | [列表] 岳阳 本頁卡片數：0
2025-08-18 18:12:44,108 | INFO | [列表] 岳阳 第 8/10 頁 → https://sou.zhaopin.com/?kw=%E5%AE%A4%E5%86%85%E8%AE%BE%E8%AE%A1&p=8
2025-08-18 18:12:47,213 | INFO | [列表] 岳阳 本頁卡片數：0
2025-08-18 18:12:47,213 | INFO | [列表] 岳阳 第 9/10 頁 → https://sou.zhaopin.com/?kw=%E5%AE%A4%E5%86%85%E8%AE%BE%E8%AE%A1&p=9
2025-08-18 18:12:50,225 | INFO | [列表] 岳阳 本頁卡片數：0
